,year,loss
1378,2015,11.5149
1379,2015,6.7228
1380,2015,10.739
1381,2015,5.6213
1382,2015,6.9517
1383,2015,10.8901
1384,2015,7.5071
1385,2015,9.8856
1386,2015,10.4541
1387,2015,14.4081
1388,2015,7.081
1389,2015,12.2214
1390,2015,7.755
1391,2015,9.823
1392,2015,11.9038
1393,2015,9.5938
1394,2015,4.1266
1395,2015,6.0872
1396,2015,13.4075
1397,2015,13.1269
1398,2015,8.1854
1399,2015,7.8581
1400,2015,7.0762
1401,2015,9.8271
1402,2015,6.4955
1403,2015,13.162
1404,2015,16.5229
1405,2016,9.0441
1406,2016,11.2335
1407,2016,17.1571
1408,2016,14.6784
1409,2016,12.2602
1410,2016,14.0829
1411,2016,13.1485
1412,2016,6.1707
1413,2016,14.5127
1414,2016,12.6929
1415,2016,8.3662
1416,2016,8.0838
1417,2016,11.2268
1418,2016,23.6951
1419,2016,6.8265
1420,2016,10.6384
1421,2016,11.3883
1422,2016,7.6136
1423,2016,7.3059
1424,2016,7.2298
1425,2016,11.5149
1426,2016,6.7228
1427,2016,10.739
1428,2016,5.6213
1429,2016,6.9517
1430,2016,10.8901
1431,2016,7.5071
1432,2016,9.8856
1433,2016,10.4541
1434,2016,14.4081
1435,2016,7.081
1436,2016,12.2214
1437,2016,7.755
1438,2016,9.823
1439,2016,11.9038
1440,2016,9.5938
1441,2016,4.1266
1442,2016,6.0872
1443,2016,13.4075
1444,2016,13.1269
1445,2016,8.1854
1446,2016,7.8581
1447,2016,7.0762
1448,2016,9.8271
1449,2016,6.4955
1450,2016,13.162
1451,2016,16.5229
1452,2016,9.2633
1453,2016,12.79
1454,2016,10.2637
1455,2017,9.0441
1456,2017,11.2335
1457,2017,17.1571
1458,2017,14.6784
1459,2017,12.2602
1460,2017,14.0829
1461,2017,13.1485
1462,2017,6.1707
1463,2017,14.5127
1464,2017,12.6929
1465,2017,8.3662
1466,2017,8.0838
1467,2017,11.2268
1468,2017,23.6951
1469,2017,6.8265
1470,2017,10.6384
1471,2017,11.3883
1472,2017,7.6136
1473,2017,7.3059
1474,2017,7.2298
1475,2017,11.5149
1476,2017,6.7228
1477,2017,10.739
1478,2017,5.6213
1479,2017,6.9517
1480,2017,10.8901
1481,2017,7.5071
1482,2017,9.8856
1483,2017,10.4541
1484,2017,14.4081
1485,2017,7.081
1486,2017,12.2214
1487,2017,7.755
1488,2017,9.823
1489,2017,11.9038
1490,2017,9.5938
1491,2017,4.1266
1492,2017,6.0872
1493,2017,13.4075
1494,2017,13.1269
1495,2017,8.1854
1496,2017,7.8581
1497,2017,7.0762
1498,2017,9.8271
1499,2018,9.0441
1500,2018,11.2335
1501,2018,17.1571
1502,2018,14.6784
1503,2018,12.2602
1504,2018,14.0829
1505,2018,13.1485
1506,2018,6.1707
1507,2018,14.5127
1508,2018,12.6929
1509,2018,8.3662
1510,2018,8.0838
1511,2018,11.2268
1512,2018,23.6951
1513,2018,6.8265
1514,2018,10.6384
1515,2018,11.3883
1516,2018,7.6136
1517,2018,7.3059
1518,2018,7.2298
1519,2018,11.5149
1520,2018,6.7228
1521,2018,10.739
1522,2018,5.6213
1523,2018,6.9517
1524,2018,10.8901
1525,2018,7.5071
1526,2018,9.8856
1527,2018,10.4541
1528,2018,14.4081
1529,2018,7.081
1530,2018,12.2214
1531,2018,7.755
1532,2018,9.823
1533,2018,11.9038
1534,2018,9.5938
1535,2018,4.1266
1536,2018,6.0872
1537,2018,13.4075
1538,2018,13.1269
1539,2018,8.1854
1540,2018,7.8581
1541,2018,7.0762
1542,2018,9.8271
1543,2018,6.4955
1544,2018,13.162
1545,2018,16.5229
1546,2018,9.2633
1547,2018,12.79
1548,2018,10.2637
1549,2019,9.0441
1550,2019,11.2335
1551,2019,17.1571
1552,2019,14.6784
1553,2019,12.2602
1554,2019,14.0829
1555,2019,13.1485
1556,2019,6.1707
1557,2019,14.5127
1558,2019,12.6929
1559,2019,8.3662
1560,2019,8.0838
1561,2019,11.2268
1562,2019,23.6951
1563,2019,6.8265
1564,2019,10.6384
1565,2019,11.3883
1566,2019,7.6136
1567,2019,7.3059
1568,2019,7.2298
1569,2019,11.5149
1570,2019,6.7228
1571,2019,10.739
1572,2019,5.6213
1573,2019,6.9517
1574,2019,10.8901
1575,2019,7.5071
1576,2019,9.8856
1577,2019,10.4541
1578,2019,14.4081
1579,2019,7.081
1580,2019,12.2214
1581,2019,7.755
1582,2019,9.823
1583,2019,11.9038
1584,2019,9.5938
1585,2019,4.1266
1586,2019,6.0872
1587,2019,13.4075
1588,2019,13.1269
1589,2019,8.1854
1590,2019,7.8581
1591,2019,7.0762
1592,2019,9.8271
1593,2019,6.4955
1594,2019,13.162
1595,2019,16.5229
1596,2019,9.2633
1597,2019,12.79
1598,2019,10.2637
1599,2019,18.1023
1600,2019,9.759
1601,2019,12.356
1602,2019,11.6019
1603,2019,10.1492
1604,2019,9.5655
1605,2019,7.0564
1606,2019,13.488
1607,2019,13.0485
1608,2019,8.1142
1609,2019,11.1583
1610,2019,6.8234
1611,2019,8.4675
1612,2019,11.9
1613,2019,5.3927
1614,2020,9.0441
1615,2020,11.2335
1616,2020,17.1571
1617,2020,14.6784
1618,2020,12.2602
1619,2020,14.0829
1620,2020,13.1485
1621,2020,6.1707
1622,2020,14.5127
1623,2020,12.6929
1624,2020,8.3662
1625,2020,8.0838
1626,2020,11.2268
1627,2020,23.6951
1628,2020,6.8265
1629,2020,10.6384
1630,2020,11.3883
1631,2020,7.6136
1632,2020,7.3059
1633,2020,7.2298
1634,2020,11.5149
1635,2020,6.7228
1636,2020,10.739
1637,2020,5.6213
1638,2020,6.9517
1639,2020,10.8901
1640,2020,7.5071
1641,2020,9.8856
1642,2020,10.4541
1643,2020,14.4081
1644,2020,7.081
1645,2020,12.2214
1646,2020,7.755
1647,2020,9.823
1648,2020,11.9038
1649,2020,9.5938
1650,2020,4.1266
1651,2020,6.0872
1652,2020,13.4075
1653,2020,13.1269
1654,2020,8.1854
1655,2020,7.8581
1656,2020,7.0762
1657,2020,9.8271
1658,2021,9.0441
1659,2021,11.2335
1660,2021,17.1571
1661,2021,14.6784
1662,2021,12.2602
1663,2021,14.0829
1664,2021,13.1485
1665,2021,6.1707
1666,2021,14.5127
1667,2021,12.6929
1668,2021,8.3662
1669,2021,8.0838
1670,2021,11.2268
1671,2021,23.6951
1672,2021,6.8265
1673,2021,10.6384
1674,2021,11.3883
1675,2021,7.6136
1676,2021,7.3059
1677,2021,7.2298
1678,2021,11.5149
1679,2021,6.7228
1680,2021,10.739
1681,2021,5.6213
1682,2021,6.9517
1683,2021,10.8901
1684,2021,7.5071
1685,2021,9.8856
1686,2021,10.4541
1687,2021,14.4081
1688,2021,7.081
1689,2021,12.2214
1690,2021,7.755
1691,2021,9.823
1692,2021,11.9038
1693,2021,9.5938
1694,2021,4.1266
1695,2021,6.0872
1696,2021,13.4075
1697,2021,13.1269
1698,2021,8.1854
1699,2021,7.8581
1700,2021,7.0762
1701,2021,9.8271
1702,2021,6.4955
1703,2021,13.162
1704,2021,16.5229
1705,2022,9.0441
1706,2022,11.2335
1707,2022,17.1571
1708,2022,14.6784
1709,2022,12.2602
1710,2022,14.0829
1711,2022,13.1485
1712,2022,6.1707
1713,2022,14.5127
1714,2022,12.6929
1715,2022,8.3662
1716,2022,8.0838
1717,2022,11.2268
1718,2022,23.6951
1719,2022,6.8265
1720,2022,10.6384
1721,2022,11.3883
1722,2022,7.6136
1723,2022,7.3059
1724,2022,7.2298
1725,2022,11.5149
1726,2022,6.7228
1727,2022,10.739
1728,2022,5.6213
1729,2022,6.9517
1730,2022,10.8901
1731,2022,7.5071
1732,2022,9.8856
1733,2022,10.4541
1734,2022,14.4081
1735,2022,7.081
1736,2022,12.2214
1737,2022,7.755
1738,2022,9.823
1739,2022,11.9038
1740,2022,9.5938
1741,2022,4.1266
1742,2022,6.0872
1743,2022,13.4075
1744,2022,13.1269
1745,2022,8.1854
1746,2022,7.8581
1747,2022,7.0762
1748,2022,9.8271
1749,2023,9.0441
1750,2023,11.2335
1751,2023,17.1571
1752,2023,14.6784
1753,2023,12.2602
1754,2023,14.0829
1755,2023,13.1485
1756,2023,6.1707
1757,2023,14.5127
1758,2023,12.6929
1759,2023,8.3662
1760,2023,8.0838
1761,2023,11.2268
1762,2023,23.6951
1763,2023,6.8265
1764,2023,10.6384
1765,2023,11.3883
1766,2023,7.6136
1767,2023,7.3059
1768,2023,7.2298
1769,2023,11.5149
1770,2023,6.7228
1771,2023,10.739
1772,2023,5.6213
1773,2023,6.9517
1774,2023,10.8901
1775,2023,7.5071
1776,2023,9.8856
1777,2023,10.4541
1778,2023,14.4081
1779,2023,7.081
1780,2023,12.2214
1781,2023,7.755
1782,2023,9.823
1783,2023,11.9038
1784,2023,9.5938
1785,2023,4.1266
1786,2023,6.0872
1787,2023,13.4075
1788,2023,13.1269
1789,2023,8.1854
1790,2023,7.8581
1791,2023,7.0762
1792,2023,9.8271
1793,2023,6.4955
1794,2023,13.162
1795,2023,16.5229
1796,2023,9.2633
1797,2023,12.79
1798,2023,10.2637
1799,2023,18.1023
1800,2023,9.759
1801,2023,12.356
